headline_id,text,label,mixed,hard,notes
a498bdc41d5b911d05e2ec604aef36a7348b733d,"Deutsche Bank Maintains Sell, $14 Target on Electronic Arts",negative,0,0,R4: Maintained Sell rating.
b26dac5ca464255ce339a67aa9c3dacbb9c750d6,"Village SUper Market, Inc. Reports Q1 EPS of $0.27; Revenue of $379.74M, Up 6% YOY",positive,0,0,
dc5e925f5211f7fe20660ad595845bbbd29ddd59,"Albemarle Reaffirms FY18 Guidance Of Adj. EPS $5.30-$5.50 vs $5.39 Est., Sales $3.3B-$3.5B vs $3.38B Est.",neutral,0,1,Both guidance ranges straddle estimates; rubric gives no midpoint convention.
ecbc4e031f0e0f3575e9da850194937180bea516,MutualFirst Financial Reports Q3 EPS $0.26 vs $0.20 Est,positive,0,0,
ec173dfe8f47385df0141d7d66f7d82c5d7f88ac,"PAREXEL Reaffirms FY17 Outlook: Adj. EPS $3.17-$3.31 vs $3.24 Est., Sales $2.09B-$2.11B vs $2.1B Est.",neutral,0,1,Ranges straddle estimates; matching midpoints do not establish an explicit rubric convention.
26248ca1348da2c814283884eb0664a2264600b3,"PG&E Says Bankruptcy Court is Expected to Hold a Hearing on November 13, 2019 to Determine Whether It Will Approve RSA",negative,0,0,Ongoing bankruptcy is adverse; no approval or resolution has occurred.
6642613d565da7ddd62228faa906e1dcf9b21e57,"Community Health Systems To Acquire Mary Black Health System, No Financial Terms Disclosed",neutral,0,0,R15b: Community Health is the acquirer.
a3bcb8fdf2bc957eec07bd01007c76a4a4f5a126,"Raymond James Downgrades Copa Holdings, S.A. to Market Perform, Removes $167.00 PT",negative,0,0,
a2a86c13af7f033576da583000c21b94e4e3aaad,"Verizon Plans To Cut 2,000 Jobs At Yahoo, AOL",neutral,0,1,Job cuts lack a stated cause or savings; net equity effect is unclear.
c62c6a72240f20bd6c2d86074aa7dbb278f5f232,Globalscape Announces Special Cash Dividend of $0.05 Per Common Share,positive,0,0,R14: Special cash dividend adds a shareholder payout.
77a4ac1be0db63025ff5017d45573542f589ae3a,Mid-Day Market Update: Supreme Industries Climbs On Acquisition News; Fossil Group Shares Plunge,neutral,0,1,Acquisition roles unspecified; stock-price moves do not resolve deal direction.
ca46c8d0055bc3fae40c093507c028573966fbaf,"UPDATE: KeyBanc's 'latest survey indicates XS/Max sell-through slowed dramatically in December, as inventories for both XS models in addition to the XR have increased significantly m/m to over four days'",negative,0,0,
57cd296acdd4be72ea70417e025485d32807052c,Nanometrics Sees Q4 EPS $0.01-$0.07 vs $0.36 Est; Revenues $40M-$44M vs $60.7M Est,negative,0,0,
4c815bad92c28aa3b3b361b8ff6ee1ab823d5f94,Top 4 Small-Cap Stocks In The Diversified Utilities Industry With The Highest EPS Estimates For The Next Quarter,neutral,0,0,
fe77d9bf94496890d818fafabbda188111189ef4,"8-K from Yahoo! Shows Co., Microsoft Have Entered Into Tenth Amendment to Search, Ad Sales Deal",neutral,0,0,Administrative amendment without directional terms.
ad7678888537da5e4be155e36a01092308f042ad,"Option Alert: NetApp Nov $50 Call; 1,881 Contracts Traded vs 3 OI; Currently $43.50",neutral,0,0,
7540d928b19d5a096171202edf39e31fd24a6a67,Hudson City Bancorp Names Denis J. Salamone President,neutral,0,0,
22d1a369f1b4f8ef54aae29aa06073ed2ed8a87a,Lilly's Axiron Launched in the U.S. - Analyst Blog,positive,0,0,
b771966bcc0e067667b9ffaf9b06d15b53d0c1a9,"Blueknight Energy Partners L.P., L.L.C. Reports Q1 EPS of $0.02 vs $(0.01) Est; Revenue of $45.60M vs $46.40M Est",neutral,1,0,EPS beats; revenue misses.
baf94336c9b612e0e450904cc45b226f3a98c84b,"Ventas Q2 EPS $0.58 Beats $0.32 Estimate, FFO $1.13 vs $0.98, Sales $950.717M Beat $935.02M Estimate",positive,0,0,
8687b517f348c24e9ba72e5e1456d5b64b07e5e7,"Piper Jaffray Initiates Coverage on Hilltop Holdings at Overweight, Announces $27.00 PT",positive,0,0,
af8d75de6ddc0c8198c50f6b4a48fa316a1995f4,The Rationale for Buying Index Puts - Voice of the People,neutral,0,0,Options-strategy explanation without an asserted market direction.
e271aa3dd6f1a12270d6badbe65d10064104946d,Stock Offerings: DiamondRock,negative,0,0,
4a3048994e93f9f55c941808df33203bbc5b449e,CalAmp Reports FY3Q11 Results,neutral,0,0,Results notice without figures or comparisons.
796633585f418fa647b4c9a900dcbfaa03f1c1db,"Direxion 3X Long Financials ETF Down 15%, Finding Buyers",neutral,0,0,
62acb67800d31f925784a3898eee85c7034d41f5,Nokia to Modernize Private Nationwide LTE Network for Finland's Ukkoverkot,positive,0,0,New network-modernization work for a named customer.
0febac740820ec62c88046acfc38687da378a20a,KBR to Provide Construction Services for Zeon Chemicals Nitrile Rubber Plant Expansion Project,positive,0,0,Construction-services engagement.
1c3660b39f0bd8ff7c33b58c4067127b914e96a6,UPDATE: Goldman Sachs Initiates Esterline Technologies at Neutral; Says It's Inconsistent Performer,negative,0,0,Explicit adverse analyst assessment of inconsistent performance.
7133be52d62b15267aeca7865b479e1fbc704394,"Kimberly-Clark Reports Q3 Adj EPS $1.51 Vs Est $1.49, Sales $4.7B Vs Est $4.68B",positive,0,0,
3793a493f36db394ab5fde5f2e8fbad546ca09b6,"Pentagon Reporting Lockheed Will Lose 17 F-35s Under Automatic Cuts, Raytheon AMRAAMs, Boeing KC-46s Will Also Be Reduced - Bloomberg",negative,0,0,Named procurement reductions mean lost business for suppliers.
6e51cd745cbf1ac72b47465b5c7c7a4ee4de6b93,Hearing Hedgeye Sees 50% Upside In Chipotle,positive,0,0,
51c84e737a7905e6cb32f9167161df163d3d667e,"Benzinga Pro Mid-Day Price Check For Sector ETFs: Utilities (VPU) Up 1.4%, Financials (XLF) Up 1.3%, Energy (XLE) Up 1.1%, Staples (VDC) Up 0.9%, Industrials (VIS) Down 0.1%, Retail ETF (XRT) Down 0.2%, Tech (XLK) Down 0.9%",neutral,0,0,
1e50addcf915f5b42032b306e81ee85359f897ac,"Hot Options Report For End Of Day - Wednesday, March 27",neutral,0,0,
f14f1e23f3bc4e3e1b2d182990f8ac78b83d630f,Columbia Banking System and West Coast Bancorp Will Merge; West Coast Holders Will Get $23.10 per Share,neutral,0,1,"R15b: West Coast receives consideration, but joint headline also names the other merger party; no single focal equity."
957b95aff1c7700aaabe62a28a2714739ccc8989,OraSure Wins FDA Approval for OraQuick In-Home HIV Test -Bloomberg,positive,0,0,
273b92c90675b744d562655dcc791911d1a800f4,"Fitch Says Effect Of Rare-Earth Metals Shipment Ban To US On Semi Cos., Such As Qualcomm, Could Be Limited",neutral,0,0,R7: Analyst speculates the effect could be limited; no asserted comparative outcome.
94bc252ace4c700a90b42dbd334ef02addbceec0,Alcoa Comments on LME Board Decision,neutral,0,1,Commentary omits the decision and its implication for Alcoa.
58e7375f3384576e97b170ce7155304da305eada,Capital One Q1 Adj. EPS $2.65 Beats $2.33 Est.,positive,0,0,
bde58615a078d4e0b66999f085dce3d8a9c36d04,Team Health Announces Secondary Offering of 9.63M Shares of Common Stock,negative,0,0,R14: Share offering; no selling-shareholder-only qualification.
11b2223f3366e414ce8f5fcb87e3e3cab9a3b4e6,9 Oil Stocks With Hot Prospects,positive,0,0,R11: List explicitly asserts favourable prospects.
8f280c2c80c1806db010923ce8db7675b92fe95e,American Eagle Outfitters Announces 4Q EPS Of $0.44 vs. $0.43,positive,0,0,EPS exceeds the comparison supplied.
a6fada68d485a7e45541e3056a25b86799fa47cd,T-Mobile US shares are trading higher after the company reported better-than-expected Q2 EPS results. There are also reports indicating the DOJ is pushing states to support the company's pending merger with Sprint.,positive,0,0,EPS beat supplies direction independently of the pending merger.
0b20d58ae9f8da0d2b3bcb15de2ff8a557653f1b,"Earning & Economic Calendar for Tuesday March 10, 2015",neutral,0,0,
17f8ae3124a26d8e47e57c6578c64e28f6feace9,Tonix Pharmaceuticals Reports Up To $2M Buyback,positive,0,0,
0fea80f807b7c44e65b2d0311726b0460f9f79e7,"Alnylam, The Medicines Company Announce Publication of Phase 1 Clinical Data with Inclisiran in NEJM",neutral,0,0,Clinical-data publication without findings or efficacy outcome.
acb92cc680437bce006bc7bc9eb0ceb593f709d8,Bernanke and Co. Prepare for QE2: Dave's Daily,neutral,0,0,R7: Preparation for possible easing rather than implemented policy.
e558df88e5e44f0baa0ce8a60576a5220fe10d8b,US Stock Futures Surge Ahead Of Wal-Mart Earnings,neutral,0,0,
324c4bb4ad351530e36c2916dfc9c3ccaad75907,"Raymond James Upgrades Rent-A-Center to Strong Buy, Raises Price Target to $27",positive,0,0,
8ae2cb1fc037d7c585c06ba197995d612bbc63d0,Elizabeth Arden Launches Elizabeth Arden Rx Skincare Line,positive,0,0,"New product line launched, a concrete commercial milestone."
1a19ef165be037bf5eeeb30b6db38d43dd813aa7,ConocoPhillips; Starbucks: Analysts' Ratings,neutral,0,0,R11: Analyst-ratings roundup without rating directions.
4e6034f000db8d153fa8aeaf057c6f0fc2e0ecd0,Piper Jaffray Companies Reports Q2 EPS of $1.25 vs $1.18 Est; Revenue of $166.70M vs $165.33M Est,positive,0,0,
2467b18aecd8773de0383e846a44bf500bf9ce64,AeroVironment Shares Trading Slightly Higher Pre-Market on Bezos 60 Minutes Comments on Potential Amazon Deliveries by Drone,neutral,0,0,R3/R7: Price movement on speculative drone use.
80a64dc18a21e0b25123051d129ac0359a475f13,Orion Marine Group Reports $12M Contract,positive,0,0,
4a59743db66fa97e40fbda31ebce3ba9f3f3be1f,20 Biggest Mid-Day Losers For Tuesday,neutral,0,0,
d5e9312ec84fc92efb9d0788cd8535ae908e8d55,"Cowen & Co. Maintains Market Perform on Green Dot, Raises price target to $62.00",positive,0,0,
5b3f39f092e770a73cf07c965b48e9313f1be291,Options Brief: American Capital (ACAS),neutral,0,0,Options-brief title without a directional recommendation.
4405f54e184b1fa9744d45b7e63018e8e8d30683,Morgan Stanley Downgrades WW Grainger Amid 'Multiple Compression Risk',negative,0,0,
5e6f7f6d3804f9da1431dd2f514d9e28a9570d1a,"Deutsche Bank Maintains Hold on Centene Corporation, Raises PT to $46.00",positive,0,0,
764d5ebc227c78a26d7793457c0f6ca3a8173423,Skechers USA Class A Reports Q3 EPS $0.22 vs $0.25 Est; Revenues $429.4M vs $427.71M Est,neutral,1,0,EPS misses; revenue beats.
f401c536dde2ee72a3fb818c07210d109c11ba27,Silver Mining ETF Enjoys Strong Debut,neutral,0,0,R3: Strong trading debut without independent operating news.
2973064eb4031c3382d791b5ef6999d15186a4ce,"Benzinga Market Primer: Monday, September 9: Futures Up As Japan Starts The Week Off With A Bang",neutral,0,0,R3: Market-price summary with no specified underlying event.
fcbd5592eecbaac90c037443941dc678155b17ba,"Russell Index To Add Tyco, Ace And Ingersoll-Rand (TYC, ACE, IR, FNM, FRE)",positive,0,0,Confirmed index additions are favourable inclusion milestones.
c100072b2ce76f70d2fe300d28dfe06b00bb8782,Viacom Sells Harmonix Music Systems,neutral,0,1,Subsidiary sale lacks terms or a gain/benefit to the parent.
e4fab9cc6b751f38f799b6123c3a73f3beec928e,Trader Bets on a Bottom in AAR Corp. (AIR),neutral,0,0,R7: Trader's speculative bet on a price bottom.
da003295e914b9963700267347b6f97672aa3662,#Premarket Prep Technical Update - Alcoa Trading Sharply Higher,neutral,0,0,
e641f3d1c5a34e91157acd64b5681e76eb47c638,CSX Targets At Least $1B Share Buyback/Yr After Current Program And Dividend Payout Ratio Of 30-35% Of EPS,positive,0,0,R14: Explicit recurring share-buyback target.
4fe04cff20170bfd01e034be6a32b836bf0f56ef,Sempra to Get Further Energized - Analyst Blog,positive,0,0,Explicitly favourable outlook for Sempra.
40e9527b6f492a527df1e01cc3a1267e03fde74f,"Durham, Ontario Awards Harris Corporation $24 Million to Modernize Emergency Communications",positive,0,0,
85bec70cb0a2f562803fb34d34bc331f73ddfbfb,"Hill International Selected as Project Manager for Helios Towers in Abu Dhabi, Contract Valued at $3.8M",positive,0,0,
bedb05f67164d6fa2d79a7daf0868608cd9773c6,Pharmacyclics Inc. Announces The EU Has Granted Marketing Approval For IMBRUVICA,positive,0,0,
99375ab2a0bfaeebac06323406009e6d90d52c9c,Citi Subsidiary Sells Securitized FFELP Assets to Sallie Mae,neutral,0,1,Asset sale without terms or a net value effect for Citi.
fd843f292247b36ba1c2dc428ce28f0ccfb4961a,"Axcelis Technologies, Inc. Reports Q3 EPS of $(0.04) vs $(0.03) Est; Revenue of $48.80M vs $52.67M Est",negative,0,0,
625a49724294bb06de1b1ff78e8051e75043f939,Acorn Reports $1/ADS Dividend; Declares $0.25/ADS Qtr. Dividend,neutral,0,0,"Dividend amounts stated without a rise, cut, or explicit special-payment comparison."
d46971717cefb4d15f81cd49215d9a700728427b,Bed Bath & Beyond Guides Q2 EPS $0.77-$0.82 vs. $0.82 Estimate,negative,0,0,Entire EPS guidance range is at or below estimate.
d665c036ebf364062334f9305d3a02ae22c100b2,Imation To Feature New NST4000 At VMworld Europe,neutral,0,0,Product-showcase notice without a commercial result.
bc81a33b53dc5a789739ff9db723400cc9ea973c,"Fifth Street Preliminary Q3 EPS $0.24-$0.26, Est $0.27",negative,0,0,
48ae742d49dd0c185bde7af6ca01d3a424447c6e,"Energy Income and Growth Fund Prices Public Offering of 2,800,000 Common Shares at $28.13",negative,0,0,
ec2937d4c32b1f48850ea8ff12dd2bddc7f35f69,BASF To Pay Albemarle Cash For Chemetall Business,neutral,0,0,R15b: BASF is the acquirer paying for the business.
ad5ed34bb75678a03b0e83a8f02e051c24905fc1,Broadcom Guides Q3 Net Revenue $1.9-$2.0B vs $1.93B Est,neutral,0,1,Revenue guidance straddles estimate; rubric gives no midpoint convention.
6de1c231a0a8021dd9eee102ef5d7038f80368ab,"EarlyBirdCapital Maintains Ducommun at Buy, Lowers PT from $16 to $15",negative,0,0,
99e430f61edc8c95748a68faa62ecce6016839c0,"Miller Tabak Maintains BB&T at Buy, Raises PT from $28.84 to $33.62",positive,0,0,
8edb8e8a092ea7d276de8a256014a6dc5f72cdca,NOW Reports Master Distribution Deal With Global Tubing,positive,0,0,Named distribution deal is a concrete commercial outcome.
e61ad298fd05be57df4aa740a3e42def7b45cac7,UPDATE: Jefferies Raises PT to $113.80 on British American Tabacco,positive,0,0,
8596ebb1fe493166b60472d13448d409027a9d04,"'USMCA update: Steel, aluminum rules of origin for cars are holding up Mexico-USTR talks...' -Tweet From Bloomberg News Congress Reporter, Erik Wasson",negative,0,0,Trade negotiations face a stated obstacle.
12a02944e358bdac42b5a3b588d1b73f50a49fd8,Analysts Hesitant After LinkedIn's Conservative Guidance; Shares Plummet More Than 42%,negative,0,0,Adverse analyst reaction to conservative guidance supplies news beyond the price decline.
fb0ce991e43b1e1ba7ee0ac1ce854e72a0beeffb,"Analysts' Actions: AEO, NFLX, ARO, YUM, PC",neutral,0,0,R11: Analyst-actions roundup without action directions.
bd8e06b781dcf270a65e372388d13fa4e54fa0c3,ChemoCentryx Reports Initial Results from Ongoing Phase Ib Clinical Trial of CCX872 in Patients with Advanced Pancreatic Cancer,neutral,0,0,Ongoing-trial results notice without actual findings.
