headline_id,text
4f5688fa2988dff90d1d5c1887b5e4d03603fc1f,Oppenheimer Names Corcept Therapeutics on December's Top Ideas
eec58b0ea85b67230eb3627f25e905e16299516b,Citigroup Lowers PT on Autodesk To $31
3e8ee0d7d6c85c50e3df2b7c8358bdaa30771694,Acorda Q3 INBRIJA Net Sales $5M; Sees FY19 Year-End Cash Balance $225M+
48f3243a7a2cb9fab379770dfed3aaff13e07260,"Foamix and Menlo Therapeutics to Merge, Creating a Combined Company Focused on the Development ..."
bc096e05231258415c55ce9bb18c84456387f7a8,"Seaport Global Initiates Coverage On Galmed Pharmaceuticals Ltd. - Ordinary Shares with Buy Rating, Announces $19.00 Price Target"
f311211f9b45e44cfc182122f13bd40b495daead,"Align Technology Reports Q2 EPS $0.62 vs. Est. $0.48, Rev. $269.4M vs. Est. $259M"
b968b5e6621ce58b37ed577b2dd78b5e39d4d815,Roberto Pedone Tweet '$BSPM and $SKBI could be next $DHRM'
c285698974d3406164a373440bc4c35646f277a4,"BMO Capital Markets Maintains Mead Johnson Nutrition at Market Perform, Lowers PT from $78 to $74"
90d9de5ed5fb65d395ba99a5598dbf6d9c7127af,UPDATE: Colgate-Palmolive Posts Rise In Q1 Profit
d87e573c58a29d8a3ba14d427d151e236dc3ee12,Not So Fast: Currencies Struggle To Reclaim Trade War Losses
993c6417d917b1f1321016df9b29cd5058b10a83,TherapeuticsMD Prices 9M Shares at $7.10/Share
12ac434196c6e24a60573d9c31c674e02a525dd5,Haynes International Reports Q3 EPS of $0.62 vs $0.69 Est; Revenue of $121.27M vs $138.75M Est
9143097e2017d982595485f4fec89e9316e067f8,"Earnings Scheduled For February 12, 2016"
6c0a2d3b1c62d4e4591c4da10b9dbdce9156664b,"Madison Square Garden Reports Q2 EPS $0.78 vs $0.75 Est., Sales $542.5M vs $523.2M Est."
0200b10836734d23c87815a88ffdc5ae2521a84b,"Gold Miners Dip, What Does This Mean?"
4bdfa40e191ab48faab62d98fa3aaff7635f4130,"Zoetis Reports Q2 Adj. EPS $0.49 vs $0.44 Est., Sales $1.2B vs $1.17B Est."
b62fffdf71a6ad9ea7fa9099a3b47436ab85786d,UPDATE: Apollo Group Falls 4% on Unconfirmed Chatter of Einhorn Short
1e8e0441001a5e7d4f998aead37f54b76e67c59e,Dow Chemical Reports Upbeat Q1 Earnings; Shares Rise In Pre-Market Trading
66243a5f44a5ff3071e30b4a2be1a65c35c3cfa5,Ocean Rate Report: Saudi Attacks Spark Higher Tanker Earnings
a3b6a8b5961b678d80b366a973f6c4524313d595,J&J Sees FY13 Sales $70.9-71.6B vs $72B Est
e2eab157153d27692c1e4c33037b6edb6e1e69a0,"Mallinckrodt Shares Resume Trade, Now Up 17% For Session"
552aacf4c195e2cee9ffdef74b2509a4c814f429,PRA Health Sciences Files Stock Offering For Selling Shareholders
aea06075e38ab32dcb9d7b12e828485a6b4eb9f4,Merck's Durham Site Receives US FDA License for Varicella Bulk
c5ad87a29f1ade8d5cb624bd9030e05314e982cf,Did you go with the flow in Gold? via ForexLive
03b00ad705718723afa154224b2bec80d0684997,Sina Weibo To Introduce 'user Contract' On May 28 As China's Microblog Crackdown Continues -TNW
50b232ee6ce1e4032e41c0e5659b37ad4b12a829,'Anti-loot box bill gathers bipartisan support in Senate' -Polygon
0fde12174a1359dd0c869d6f518a8eec46dbf786,Teradata Late Monday Announced Appointment Of Oliver Ratzesberger To President And CEO
49f739eef8475b8222d9824cfdb402c0d0e6c61f,"India Now Number 3 Smartphone Market After China, US -TechCrunch"
762ebbbee6f3457f69b5827d0c49a95ea1926932,A Look at a New Super Dividend ETF
f8d1588b7412184111b579bfa0e70ad637d451e8,RLJ Lodging Trust Acquires Courtyard by Marriott Charleston Historic District for $42M
56ab5e27589a47dfe807d53130c02b396f77a72d,10 Stocks Moving In Friday's Pre-Market Session
9ffe2f8dad6ffb2cd094344d190707f30068813d,"UPDATE: J&J Reported Q3 Remicade Sales $1.69B, Zytiga Sales $464M, Prezista $410M, Velcade $404M, Stelara $370M, Risperdal Consta $326M"
f7e9319277954477d8ed35a0f00ab2405a93f09e,Agilent Guides Raises FY 2011 EPS $2.90-$2.92 vs $2.88 Est; Revenues $6.64B-$6.66B vs $6.62B Est
ca8fe239eee395f90a9963402aa9a1954765c027,"Imperial Capital Maintains Cabelas at Outperform, Raises PT from $55 to $60"
649cda879abcd9c490fb4532a59f078222799a57,Five Prime Therapeutics Reports Earned IND Milestone Payment Of $5M Under Immune Checkpoint Pathways Discovery Collaboration with Bristol-Myers Squibb
1eb2c427b7fc0bb699a51969f3b73c37276f18c0,Barnes & Noble: Yucaipa to Distribute In-Kind Shares -Filing
1884caf4943aea17b65d43132a53e6ac656d494c,"Imperial Capital Maintains In-line on Black Diamond, Inc., Raises PT to $9.00"
bec5bbde0327252e7a7d48cd5bcc60c4b373aa6a,Red Lion Hotel Corporation Appoints Industry Veteran John Russell Interim Chief Executive Officer
1623c32e52c9558034d84efb7b09c55b05498f99,Facebook Frenzy Continues: Tech Weekly
1ffea1d5088aa75b40f0b059a8a6fd2e47055ee7,Top 4 NYSE Stocks In The General Contractors Industry With The Lowest PEG Ratio
de5d61d3085833d0328405a615dc0870b00b73d3,"UPDATE: KeyBanc On Chipotle Also Notes 'Based on our analysis of Key First Look Data for credit/debit card transactions, we now assume 3Q SSS growth of 10% (vs. 7.5% prior), which is above consensus's 9%"
a498bdc41d5b911d05e2ec604aef36a7348b733d,"Deutsche Bank Maintains Sell, $14 Target on Electronic Arts"
b26dac5ca464255ce339a67aa9c3dacbb9c750d6,"Village SUper Market, Inc. Reports Q1 EPS of $0.27; Revenue of $379.74M, Up 6% YOY"
dc5e925f5211f7fe20660ad595845bbbd29ddd59,"Albemarle Reaffirms FY18 Guidance Of Adj. EPS $5.30-$5.50 vs $5.39 Est., Sales $3.3B-$3.5B vs $3.38B Est."
663065f9ef81c26f99c47380afb0b2e9ef79c94c,Endurance Intl Spikes to High of $9.50 on Volume
ecbc4e031f0e0f3575e9da850194937180bea516,MutualFirst Financial Reports Q3 EPS $0.26 vs $0.20 Est
ec173dfe8f47385df0141d7d66f7d82c5d7f88ac,"PAREXEL Reaffirms FY17 Outlook: Adj. EPS $3.17-$3.31 vs $3.24 Est., Sales $2.09B-$2.11B vs $2.1B Est."
52bdda23623447cf7e9d9896c3c98321346a85e9,China Telecom Adopts NQ Mobile vLife Technology for Mobile Cloud Platform
7a538fd3c5cd940847e629174462d746fe0770c1,"Susquehanna Downgrades BlackRock, Inc. to Neutral"
26248ca1348da2c814283884eb0664a2264600b3,"PG&E Says Bankruptcy Court is Expected to Hold a Hearing on November 13, 2019 to Determine Whether It Will Approve RSA"
6642613d565da7ddd62228faa906e1dcf9b21e57,"Community Health Systems To Acquire Mary Black Health System, No Financial Terms Disclosed"
43e56b61d13f7e25af9afc5b4c0987879b76a823,Top 4 NYSE Stocks In The Hospitals Industry With The Lowest PEG Ratio
a3bcb8fdf2bc957eec07bd01007c76a4a4f5a126,"Raymond James Downgrades Copa Holdings, S.A. to Market Perform, Removes $167.00 PT"
a2a86c13af7f033576da583000c21b94e4e3aaad,"Verizon Plans To Cut 2,000 Jobs At Yahoo, AOL"
c62c6a72240f20bd6c2d86074aa7dbb278f5f232,Globalscape Announces Special Cash Dividend of $0.05 Per Common Share
77a4ac1be0db63025ff5017d45573542f589ae3a,Mid-Day Market Update: Supreme Industries Climbs On Acquisition News; Fossil Group Shares Plunge
ca46c8d0055bc3fae40c093507c028573966fbaf,"UPDATE: KeyBanc's 'latest survey indicates XS/Max sell-through slowed dramatically in December, as inventories for both XS models in addition to the XR have increased significantly m/m to over four days'"
78047ed3d4d19c33476336308a7bfb838059fdb8,American Homes 4 Rent Q2 Adj. FFO $0.25 Up From $0.23 YoY
57cd296acdd4be72ea70417e025485d32807052c,Nanometrics Sees Q4 EPS $0.01-$0.07 vs $0.36 Est; Revenues $40M-$44M vs $60.7M Est
4c815bad92c28aa3b3b361b8ff6ee1ab823d5f94,Top 4 Small-Cap Stocks In The Diversified Utilities Industry With The Highest EPS Estimates For The Next Quarter
fe77d9bf94496890d818fafabbda188111189ef4,"8-K from Yahoo! Shows Co., Microsoft Have Entered Into Tenth Amendment to Search, Ad Sales Deal"
ad7678888537da5e4be155e36a01092308f042ad,"Option Alert: NetApp Nov $50 Call; 1,881 Contracts Traded vs 3 OI; Currently $43.50"
5ebc2fd7c5782147c34351a3a04da27268b533ab,"RadNet Q4 GAAP EPS $0.59, Sales $257.211M Beat $248.2M Estimate"
7540d928b19d5a096171202edf39e31fd24a6a67,Hudson City Bancorp Names Denis J. Salamone President
22d1a369f1b4f8ef54aae29aa06073ed2ed8a87a,Lilly's Axiron Launched in the U.S. - Analyst Blog
8a31591fed7e05f2321f485f3bb49f3535cbdd13,China Information Technology Receives NASDAQ Noncompliance Notice
b771966bcc0e067667b9ffaf9b06d15b53d0c1a9,"Blueknight Energy Partners L.P., L.L.C. Reports Q1 EPS of $0.02 vs $(0.01) Est; Revenue of $45.60M vs $46.40M Est"
baf94336c9b612e0e450904cc45b226f3a98c84b,"Ventas Q2 EPS $0.58 Beats $0.32 Estimate, FFO $1.13 vs $0.98, Sales $950.717M Beat $935.02M Estimate"
8687b517f348c24e9ba72e5e1456d5b64b07e5e7,"Piper Jaffray Initiates Coverage on Hilltop Holdings at Overweight, Announces $27.00 PT"
af8d75de6ddc0c8198c50f6b4a48fa316a1995f4,The Rationale for Buying Index Puts - Voice of the People
66489aaba208c305a6940c56b0ee5ac66abebddb,"RS Platou Initiates Coverage on Potash Corporation of Saskatchewan Inc. at Buy, Announces $40.00 PT"
e271aa3dd6f1a12270d6badbe65d10064104946d,Stock Offerings: DiamondRock
4a3048994e93f9f55c941808df33203bbc5b449e,CalAmp Reports FY3Q11 Results
796633585f418fa647b4c9a900dcbfaa03f1c1db,"Direxion 3X Long Financials ETF Down 15%, Finding Buyers"
62acb67800d31f925784a3898eee85c7034d41f5,Nokia to Modernize Private Nationwide LTE Network for Finland's Ukkoverkot
0febac740820ec62c88046acfc38687da378a20a,KBR to Provide Construction Services for Zeon Chemicals Nitrile Rubber Plant Expansion Project
1c3660b39f0bd8ff7c33b58c4067127b914e96a6,UPDATE: Goldman Sachs Initiates Esterline Technologies at Neutral; Says It's Inconsistent Performer
7133be52d62b15267aeca7865b479e1fbc704394,"Kimberly-Clark Reports Q3 Adj EPS $1.51 Vs Est $1.49, Sales $4.7B Vs Est $4.68B"
3793a493f36db394ab5fde5f2e8fbad546ca09b6,"Pentagon Reporting Lockheed Will Lose 17 F-35s Under Automatic Cuts, Raytheon AMRAAMs, Boeing KC-46s Will Also Be Reduced - Bloomberg"
01201104de0db7577138d489c699a5c2c5307f1a,UPDATE: Bemis Sees $100M-$120M Cost To Implement Cost Structure
6e51cd745cbf1ac72b47465b5c7c7a4ee4de6b93,Hearing Hedgeye Sees 50% Upside In Chipotle
16bb1eecc9b3e636e5deef422e28478aa4b2c463,"Huron Consulting Announces Acquisition of Rittman Mead India, Terms Not Disclosed"
51c84e737a7905e6cb32f9167161df163d3d667e,"Benzinga Pro Mid-Day Price Check For Sector ETFs: Utilities (VPU) Up 1.4%, Financials (XLF) Up 1.3%, Energy (XLE) Up 1.1%, Staples (VDC) Up 0.9%, Industrials (VIS) Down 0.1%, Retail ETF (XRT) Down 0.2%, Tech (XLK) Down 0.9%"
94addd2c5b7fe6cd43d30838d085caa4dba8c837,Smith & Nephew Scores High on Revs - Analyst Blog
1e50addcf915f5b42032b306e81ee85359f897ac,"Hot Options Report For End Of Day - Wednesday, March 27"
f14f1e23f3bc4e3e1b2d182990f8ac78b83d630f,Columbia Banking System and West Coast Bancorp Will Merge; West Coast Holders Will Get $23.10 per Share
ae5d2353dc1d24741f7821517fae3eb7218a8a8f,"Deutsche Bank Initiates Coverage on Twenty-First Century Fox at Buy, Announces $42.00 PT"
957b95aff1c7700aaabe62a28a2714739ccc8989,OraSure Wins FDA Approval for OraQuick In-Home HIV Test -Bloomberg
273b92c90675b744d562655dcc791911d1a800f4,"Fitch Says Effect Of Rare-Earth Metals Shipment Ban To US On Semi Cos., Such As Qualcomm, Could Be Limited"
94bc252ace4c700a90b42dbd334ef02addbceec0,Alcoa Comments on LME Board Decision
a492d597fc3f3adb0f3bdb91a217f9758b50cff9,"JP Morgan Initiates Coverage on Sealed Air at Overweight, Announces PT of $19"
58e7375f3384576e97b170ce7155304da305eada,Capital One Q1 Adj. EPS $2.65 Beats $2.33 Est.
bde58615a078d4e0b66999f085dce3d8a9c36d04,Team Health Announces Secondary Offering of 9.63M Shares of Common Stock
11b2223f3366e414ce8f5fcb87e3e3cab9a3b4e6,9 Oil Stocks With Hot Prospects
8f280c2c80c1806db010923ce8db7675b92fe95e,American Eagle Outfitters Announces 4Q EPS Of $0.44 vs. $0.43
a6fada68d485a7e45541e3056a25b86799fa47cd,T-Mobile US shares are trading higher after the company reported better-than-expected Q2 EPS results. There are also reports indicating the DOJ is pushing states to support the company's pending merger with Sprint.
0b20d58ae9f8da0d2b3bcb15de2ff8a557653f1b,"Earning & Economic Calendar for Tuesday March 10, 2015"
17f8ae3124a26d8e47e57c6578c64e28f6feace9,Tonix Pharmaceuticals Reports Up To $2M Buyback
0329feeafc05ec72a1cb24e5928fc47ed1d4a893,Diana Shipping Reports Time Charter Contract for m/v Triton with Glencore; Expected to Generate ~$2.14M in Gross Sales
0fea80f807b7c44e65b2d0311726b0460f9f79e7,"Alnylam, The Medicines Company Announce Publication of Phase 1 Clinical Data with Inclisiran in NEJM"
acb92cc680437bce006bc7bc9eb0ceb593f709d8,Bernanke and Co. Prepare for QE2: Dave's Daily
06cb33f28d34931d08c015b9d6d6a5f2a0ab279b,Identity Crisis? The Coca-Cola Company and World Wildlife Fund
e558df88e5e44f0baa0ce8a60576a5220fe10d8b,US Stock Futures Surge Ahead Of Wal-Mart Earnings
324c4bb4ad351530e36c2916dfc9c3ccaad75907,"Raymond James Upgrades Rent-A-Center to Strong Buy, Raises Price Target to $27"
8ae2cb1fc037d7c585c06ba197995d612bbc63d0,Elizabeth Arden Launches Elizabeth Arden Rx Skincare Line
1a19ef165be037bf5eeeb30b6db38d43dd813aa7,ConocoPhillips; Starbucks: Analysts' Ratings
4e6034f000db8d153fa8aeaf057c6f0fc2e0ecd0,Piper Jaffray Companies Reports Q2 EPS of $1.25 vs $1.18 Est; Revenue of $166.70M vs $165.33M Est
2467b18aecd8773de0383e846a44bf500bf9ce64,AeroVironment Shares Trading Slightly Higher Pre-Market on Bezos 60 Minutes Comments on Potential Amazon Deliveries by Drone
80a64dc18a21e0b25123051d129ac0359a475f13,Orion Marine Group Reports $12M Contract
4a59743db66fa97e40fbda31ebce3ba9f3f3be1f,20 Biggest Mid-Day Losers For Tuesday
5f5f4bd9d88bfa149d223771ac50ef03bda00a24,Hill-Rom Holdings shares are trading higher after the company beat Q1 EPS and sales estimates.
d5e9312ec84fc92efb9d0788cd8535ae908e8d55,"Cowen & Co. Maintains Market Perform on Green Dot, Raises price target to $62.00"
fc8b7ee833ab804f2dba4c56c97259e2faf9e3f9,Pfizer Reports Winning of Grant to Evaluate Vaccine to Protect Newborns Against Group B Streptococcus
5b3f39f092e770a73cf07c965b48e9313f1be291,Options Brief: American Capital (ACAS)
4405f54e184b1fa9744d45b7e63018e8e8d30683,Morgan Stanley Downgrades WW Grainger Amid 'Multiple Compression Risk'
fab0ff62f542b29600ddcafb30f78562e3e678fd,"UPDATE: Home Depot Tops Q4 Views, Shares Gain"
5e6f7f6d3804f9da1431dd2f514d9e28a9570d1a,"Deutsche Bank Maintains Hold on Centene Corporation, Raises PT to $46.00"
764d5ebc227c78a26d7793457c0f6ca3a8173423,Skechers USA Class A Reports Q3 EPS $0.22 vs $0.25 Est; Revenues $429.4M vs $427.71M Est
f401c536dde2ee72a3fb818c07210d109c11ba27,Silver Mining ETF Enjoys Strong Debut
2973064eb4031c3382d791b5ef6999d15186a4ce,"Benzinga Market Primer: Monday, September 9: Futures Up As Japan Starts The Week Off With A Bang"
fcbd5592eecbaac90c037443941dc678155b17ba,"Russell Index To Add Tyco, Ace And Ingersoll-Rand (TYC, ACE, IR, FNM, FRE)"
cd94c46e39c89d7eb4b898791b2bf702176ea253,US Stock Futures Signal Lower Start On Wall Street
c100072b2ce76f70d2fe300d28dfe06b00bb8782,Viacom Sells Harmonix Music Systems
e4fab9cc6b751f38f799b6123c3a73f3beec928e,Trader Bets on a Bottom in AAR Corp. (AIR)
da003295e914b9963700267347b6f97672aa3662,#Premarket Prep Technical Update - Alcoa Trading Sharply Higher
3b5f78bd3183a3d56df6cd5858f3aa849a45d907,#Premarket Prep Technical Update - Bank Of America Trading Lower
e641f3d1c5a34e91157acd64b5681e76eb47c638,CSX Targets At Least $1B Share Buyback/Yr After Current Program And Dividend Payout Ratio Of 30-35% Of EPS
4fe04cff20170bfd01e034be6a32b836bf0f56ef,Sempra to Get Further Energized - Analyst Blog
a4905399bffbd3f7e8382a284fdbfc85d9e1c2d3,JAKKS Pacific Downgraded to Neutral - Analyst Blog
b3fade402ee74bc0b7dac6184176b300d278175e,"UPDATE: KBW on Piper Jaffray, JMP Downgrades: Cites Valuation on Piper, 'Challenging Market Conditions' Related to to I-Banking Unit at JMP"
40e9527b6f492a527df1e01cc3a1267e03fde74f,"Durham, Ontario Awards Harris Corporation $24 Million to Modernize Emergency Communications"
85bec70cb0a2f562803fb34d34bc331f73ddfbfb,"Hill International Selected as Project Manager for Helios Towers in Abu Dhabi, Contract Valued at $3.8M"
bedb05f67164d6fa2d79a7daf0868608cd9773c6,Pharmacyclics Inc. Announces The EU Has Granted Marketing Approval For IMBRUVICA
99375ab2a0bfaeebac06323406009e6d90d52c9c,Citi Subsidiary Sells Securitized FFELP Assets to Sallie Mae
fd843f292247b36ba1c2dc428ce28f0ccfb4961a,"Axcelis Technologies, Inc. Reports Q3 EPS of $(0.04) vs $(0.03) Est; Revenue of $48.80M vs $52.67M Est"
625a49724294bb06de1b1ff78e8051e75043f939,Acorn Reports $1/ADS Dividend; Declares $0.25/ADS Qtr. Dividend
d46971717cefb4d15f81cd49215d9a700728427b,Bed Bath & Beyond Guides Q2 EPS $0.77-$0.82 vs. $0.82 Estimate
531a4d65033920880841c550194893d48d6fbe53,"B. Riley Maintains Buy on Cumberland, Raises Price Target to $9.75"
d665c036ebf364062334f9305d3a02ae22c100b2,Imation To Feature New NST4000 At VMworld Europe
e680d827aa8c984346d8f32d2977c15b4377267e,40 Biggest Movers From Friday
efb5cb1d33fd8597b8d2f6add1ee98d098e76a0c,Paragon Offshore Reports Q4 GAAP EPS $0.03 Vs Est $0.78 May Not Compare
bc81a33b53dc5a789739ff9db723400cc9ea973c,"Fifth Street Preliminary Q3 EPS $0.24-$0.26, Est $0.27"
0dc7f92f8f03bf153db50f8cd66e379f3cfe74fd,"Tallgrass Energy Partners Reports Continental Resources Exercised Contractual Right To Extend TDAs To Ship Crude Oil With BPFL and Co. Subsidiary Through Oct. 31, 2024"
48ae742d49dd0c185bde7af6ca01d3a424447c6e,"Energy Income and Growth Fund Prices Public Offering of 2,800,000 Common Shares at $28.13"
ec2937d4c32b1f48850ea8ff12dd2bddc7f35f69,BASF To Pay Albemarle Cash For Chemetall Business
f9cfa82f1699b9bc5995d143f782e467c655c0cb,Delta Announces Agreement to Add 15 Airbus A321 Aircraft
ad5ed34bb75678a03b0e83a8f02e051c24905fc1,Broadcom Guides Q3 Net Revenue $1.9-$2.0B vs $1.93B Est
6de1c231a0a8021dd9eee102ef5d7038f80368ab,"EarlyBirdCapital Maintains Ducommun at Buy, Lowers PT from $16 to $15"
99e430f61edc8c95748a68faa62ecce6016839c0,"Miller Tabak Maintains BB&T at Buy, Raises PT from $28.84 to $33.62"
574b3bf6612962533c428c7fbaed98a729d49ebb,Bank of America Reiterates Buy Rating on M&T Bank With PT of $100
033662c442dccfe6d50946c33db66c2954039d98,Top 4 NASDAQ Stocks In The Heavy Construction Industry With The Highest Cash
8edb8e8a092ea7d276de8a256014a6dc5f72cdca,NOW Reports Master Distribution Deal With Global Tubing
e61ad298fd05be57df4aa740a3e42def7b45cac7,UPDATE: Jefferies Raises PT to $113.80 on British American Tabacco
3307486a1cb462f5c6a09e9d97a4bfef3b9fa062,Mylan Will Appeal EU Antitrust Fines Related to Generic Delay Deal - Bloomberg
8596ebb1fe493166b60472d13448d409027a9d04,"'USMCA update: Steel, aluminum rules of origin for cars are holding up Mexico-USTR talks...' -Tweet From Bloomberg News Congress Reporter, Erik Wasson"
3b45089da4a0fcdf71e10bcd13033313bff8ffdd,First United Reports Q1 EPS $0.15
12a02944e358bdac42b5a3b588d1b73f50a49fd8,Analysts Hesitant After LinkedIn's Conservative Guidance; Shares Plummet More Than 42%
fb0ce991e43b1e1ba7ee0ac1ce854e72a0beeffb,"Analysts' Actions: AEO, NFLX, ARO, YUM, PC"
3d691e51467c19f993f9331781d1e2f075329eb0,"Kingold Jewelry Reports Q3 EPS $0.24, Sales $390.5M"
bd8e06b781dcf270a65e372388d13fa4e54fa0c3,ChemoCentryx Reports Initial Results from Ongoing Phase Ib Clinical Trial of CCX872 in Patients with Advanced Pancreatic Cancer
b54e4d8a312d7b0e6f7c217f81e7ebe34807a0a7,"BMO Capital Upgrades ACE to Outperform, Raises to $122.00"
